ds,total,total/State 1,total/State 1/Zone P,total/State 1/Zone Q,total/State 1/Zone R,total/State 2,total/State 2/Zone P,total/State 2/Zone Q,total/State 2/Zone R,total/State 3,total/State 3/Zone P,total/State 3/Zone Q,total/State 3/Zone R
2023-07-30,51793.3828125,10843.18359375,4794.103515625,4671.312600122947,4586.958257407813,20045.1679535652,6764.56298828125,6488.248764104617,6126.79931640625,12794.533238375268,3628.634033203125,3686.9800785777647,4038.3118692393828
2023-07-31,38128.5078125,11646.7822265625,4530.80908203125,4359.26025779441,4557.344449525279,17702.052206386263,6579.95703125,6724.991155818455,6572.05810546875,10735.896099534208,3771.20361328125,3742.0520580311595,3731.332779930773
2023-08-01,42690.0078125,13570.349609375,4785.865234375,4805.379839258135,4846.381552741838,20711.309625475147,6240.54345703125,7098.791942483785,6116.0478515625,11132.653184800625,3624.9873046875,3940.341764649347,3459.611441251898
2023-08-02,41800.4375,13331.9560546875,4574.85693359375,5069.038802768988,4731.146571601843,18636.22173559314,5961.54931640625,6718.50947421621,6848.103515625,11330.19809802514,3597.37548828125,3856.817336393446,3633.130229031767
2023-08-03,40786.22265625,13996.0791015625,4494.5625,4993.688308338445,4600.436883690223,18797.93489601136,6239.2626953125,7122.223676754601,6322.6865234375,11376.988793867426,3406.298095703125,3971.5543298781577,3774.575079313964
2023-08-04,43026.8046875,14324.0849609375,4391.087890625,5264.687782780806,4838.649520072483,17685.402526972543,6236.4873046875,6569.494073402213,6637.76318359375,11684.8346546984,3655.743408203125,3281.510358883312,3875.703108836885
2023-08-05,53441.12890625,15261.37109375,4391.77294921875,4885.889363893299,4998.52641389714,20309.877256455857,6225.5810546875,6919.346705617925,6193.88671875,13135.309037532144,3728.839599609375,3910.7575728609154,4186.769746566816
2023-08-06,48310.26953125,14767.3125,4588.626953125,5191.45665797861,4955.287130713763,18920.673348183966,6667.6015625,6696.112779931131,6528.482421875,12690.411279642633,3627.001953125,3530.4578186665317,3863.696496483811
2023-08-07,37108.921875,12180.970703125,4633.24609375,5159.183611697069,4756.842539541351,18729.46598412467,7531.85107421875,7411.809801236913,6671.66552734375,11100.711963891914,3735.835693359375,3674.024222459899,3570.631807527921
2023-08-08,42165.37109375,15052.7548828125,4564.31201171875,5308.712828474816,4510.735946698203,18239.270180109324,6260.85888671875,7406.91442918771,6757.9931640625,10598.334472347178,3748.20556640625,3399.5513125444086,3926.4804389266237
2023-08-09,43425.44140625,14055.4345703125,4603.69775390625,5268.186952091885,4602.178196227801,18681.886552551245,6352.1064453125,7234.5676473455505,6556.03515625,11215.423952314188,3587.91455078125,3824.6262006997813,3642.874480878038
2023-08-10,41096.29296875,14205.3720703125,4547.7958984375,5210.840205681803,4728.425212356686,18993.513610493515,6634.3876953125,7191.797798745757,5958.1220703125,10202.910154592302,3559.3037109375,3501.1306290875427,3476.608028098608
2023-08-11,42759.328125,15646.671875,4693.8623046875,5039.959037048005,4843.173848749767,19554.824329276114,6542.47021484375,7155.406817052967,6365.00341796875,10130.041998332694,3829.666259765625,3227.50533399193,3624.4779072329857
2023-08-12,51449.22265625,16090.3359375,4603.2744140625,4698.798078520019,4925.232612946565,21232.390316691995,6737.14990234375,6783.783065409897,5789.7578125,11678.211101130788,3889.574462890625,4139.119920690234,4066.8097612482206
2023-08-13,45059.5390625,14511.1005859375,4431.83642578125,4698.546790381745,4970.860674915704,20405.85311950937,7906.1416015625,6941.459507322475,6502.7216796875,10765.319302538377,3785.72998046875,3991.440588699703,3846.342488857095
2023-08-14,33221.140625,14843.14453125,4908.884765625,4826.349758712448,4430.036891869153,16382.974726479975,6034.71923828125,7074.137285329809,6592.77783203125,9872.223863493458,4145.3818359375,3451.774836621735,3680.180812605954
2023-08-15,38189.5546875,13860.0546875,4316.404296875,4657.854637095878,4302.06357001273,17821.691656335293,6211.9970703125,6806.552541053319,6607.3076171875,10477.742390584506,3804.576416015625,3482.9015478954016,3755.736932470659
2023-08-16,43183.37109375,14226.7578125,4586.3642578125,5022.964181551991,4491.205060841593,19024.923805981274,6891.81298828125,6905.867483322722,6522.43505859375,11061.77885824951,3721.739990234375,3742.9943100652094,3775.5063308975828
2023-08-17,40807.03125,13461.5869140625,4349.58447265625,4649.203740022072,4549.017902807736,18377.87564584339,7487.0927734375,6883.018811429139,6256.646484375,11140.620828572417,3771.1689453125,3664.060280564001,3712.2824856954576
2023-08-18,44268.26953125,13300.4423828125,4530.259765625,4771.602577885752,4402.119480302722,18300.503455759994,7199.34521484375,6813.897487151281,6159.75830078125,11557.59594784107,3702.350341796875,3862.8833258041736,3420.8543602989557
2023-08-19,46757.5234375,13690.2890625,4362.57421875,4917.507455270369,4600.214138961262,21729.379785742294,6361.94384765625,6622.007168388863,6287.0283203125,11179.696682264126,3931.222900390625,3900.183218797501,3478.3960603425476
2023-08-20,41362.71875,11735.98046875,4937.3427734375,4940.680574562042,4755.170297901431,20841.15669410255,6321.220703125,7144.593987511985,6280.26953125,10869.864259357733,4099.63134765625,3937.1004857812723,3696.276567056927
2023-08-21,39258.91796875,9296.888671875,4250.84375,4903.489377068247,4561.887556269143,18356.39360421269,6466.05615234375,7107.231697403994,6249.78564453125,10421.803523063623,3851.39794921875,3546.098748364243,3838.7356670820327
2023-08-22,39014.06640625,13217.7705078125,4415.71923828125,4908.622761122648,4609.873326641307,18843.936054055463,6393.80029296875,7150.212490628412,6302.6728515625,11394.795929522006,3873.674072265625,4366.229898352902,3797.6263990274247
2023-08-23,42456.30078125,13457.0439453125,4420.46630859375,4981.918505180798,4532.151007732315,19409.313826565063,6377.33349609375,7234.817746464503,6627.6005859375,11245.588903819093,3925.418701171875,3938.8465190410825,3947.4817082251934
2023-08-24,43394.01953125,12399.837890625,4429.42919921875,4863.1555878495365,4677.66652096215,20008.253851683734,6129.00390625,6637.656883713547,6304.49560546875,11595.018976763218,3782.10888671875,3990.2797582743656,3745.55443094913
2023-08-25,42841.40234375,12401.4775390625,4219.99072265625,4705.460206799127,4701.646299288098,20439.070666725165,6300.912109375,6508.226032072802,6162.57177734375,11712.21844603918,3881.580810546875,3700.0144123437985,3903.1011997127366
2023-08-26,44475.83984375,11841.9150390625,4628.5595703125,5280.110298730406,4698.188194317487,21458.747730979518,6576.9814453125,6614.098583129514,6703.380859375,12281.959128243214,3769.08056640625,3599.1087082987797,3633.758715011016
2023-08-27,51453.125,11963.615234375,4732.77001953125,5588.329069950153,4670.601383050407,20202.280599503163,6768.623046875,6671.585664102141,6218.6689453125,12596.503596442828,3993.144287109375,3925.698710547601,3994.9827851642713
2023-08-28,39998.10546875,11916.1181640625,5663.3974609375,4984.376327857407,5225.18444852282,20089.620758160105,7454.08740234375,6407.681159780526,6999.81591796875,12520.138866056719,4079.30615234375,4105.253120294328,3981.215470808615
2023-08-29,45983.984375,13091.9599609375,5733.087890625,5015.692403409193,5096.838469350846,20921.712077699693,7251.20263671875,6567.332135064472,7275.30029296875,12128.75568376035,3794.403076171875,3926.2653367398293,3830.8095164396873
2023-08-30,43560.5390625,12807.720703125,5015.53564453125,5346.312005349122,5119.993529266809,20541.081702244403,7135.0439453125,6990.827196666914,6945.845703125,12734.037499654196,4045.399658203125,4295.505290458422,3796.784218968545
2023-08-31,50051.4765625,13522.1044921875,5600.52734375,5354.682607798388,5082.579851449739,20865.808412497536,7331.2431640625,7847.102136006258,7272.642578125,13107.120469430773,3885.8134765625,4139.668389686931,3840.3103102855216
2023-09-01,50586.21875,14330.05078125,4810.04150390625,5693.705860612887,5630.171168786041,20789.57857748512,7117.89794921875,8004.806873427142,7172.1533203125,13300.04566113621,4186.66064453125,4320.9359015936025,4271.382078309164
2023-09-02,51163.6328125,16012.8818359375,5725.27587890625,5673.906791014088,5727.980497458521,20003.440121998,7049.9736328125,7484.283587267938,7007.56787109375,12879.140465592127,4563.2236328125,4409.001802905219,4592.303128517104
2023-09-03,64219.125,17523.041015625,6663.099609375,5881.2421840770485,5884.432541405143,21504.829908893906,7782.24462890625,6808.059392032363,7383.64111328125,13021.214807032049,4599.7548828125,4693.828735971883,4419.969757332645
2023-09-04,67658.8515625,19254.6171875,6372.849609375,6050.383338462141,6089.199478298978,30061.989106228964,8606.97265625,9333.839895807785,9976.134765625,16001.618314709078,5270.39111328125,5470.223184330155,4358.098764572203
2023-09-05,61912.69140625,18261.55078125,6663.59716796875,5889.965459503094,6120.386084199635,29748.888085904622,8519.732421875,10199.017022031136,8620.3193359375,15037.432557855187,4815.8427734375,4795.8910423706,4691.209166076681
2023-09-06,63151.55859375,20707.791015625,6766.6943359375,6258.687855927904,6348.612137488237,29090.3300521055,8939.7080078125,10323.364831777322,9332.8740234375,15295.565584989969,5322.72412109375,5049.314761420688,5422.017788202926
2023-09-07,59247.69140625,18295.109375,6753.740234375,6241.216047151643,6277.306062165759,26014.427551956993,8688.666015625,8954.945672583835,9063.943359375,14058.56109934888,4864.49853515625,5306.090267903196,4737.5643806592425
2023-09-08,59515.26171875,18967.833984375,6906.02197265625,6607.936217391068,6178.913080965804,27954.5963573463,8500.025390625,9778.491440360356,8793.3720703125,15879.051192651801,4835.935546875,4985.769170273288,5264.009446065691
2023-09-09,66036.2734375,20798.568359375,6507.89697265625,6074.908725507325,6254.913432057623,30019.673562399417,9178.8525390625,9750.228211147238,9364.9814453125,17325.691614051248,5586.7294921875,5488.467664304723,5442.632701339731
2023-09-10,69142.96875,20034.421875,6895.50244140625,6987.954571957052,6133.643557140013,23600.66094593506,9224.8623046875,9746.26709991662,9099.91015625,16570.491682852222,5392.595703125,5101.612505270968,5352.911724281545
2023-09-11,50540.58984375,17443.275390625,6499.078125,6920.741314541999,6026.687400092227,24477.6795949207,9117.6435546875,9431.401112285073,9667.212890625,15696.319573745779,5226.68212890625,5170.133980960861,4646.774525023086
2023-09-12,60221.58203125,19276.66015625,6881.1298828125,6832.536340609482,6522.284513356382,25791.70264446671,9047.9365234375,10021.194522753492,8961.0546875,15170.793907992946,5312.2783203125,5229.937544310077,5010.742212069395
2023-09-13,59599.6796875,18638.734375,6611.42041015625,6272.487840396103,6364.794329004248,27437.995080366465,9243.6240234375,9690.861219868535,10797.97265625,14894.026858944131,4826.0478515625,5396.459220708409,4920.786835298425
2023-09-14,58569.14453125,17703.365234375,6367.3154296875,5807.0132828452715,6202.30528124266,25935.99066579829,9318.8671875,8505.455726876282,8782.57421875,14223.357664458532,4919.796875,4640.396355280731,4919.903239333164
2023-09-15,62127.69140625,18809.794921875,7102.4794921875,6094.003459391345,6089.48118672999,25194.716336227128,9002.015625,8826.549574634795,9364.75,14334.02173071294,5032.51513671875,4505.278499945698,4908.157373232376
2023-09-16,72116.84375,19542.3828125,6597.654296875,6304.998831010257,6207.536316299917,32711.772100889255,8873.802734375,9452.060695129603,9157.6708984375,16713.0391698847,5939.39013671875,5316.61095284396,5278.827511729397
2023-09-17,73663.09375,19451.91796875,7266.3271484375,6595.439031077227,6074.03308918139,32227.811869359295,9455.8447265625,9154.847169497256,8636.3720703125,16957.90503967788,4973.43310546875,5291.065008021067,5100.482693694528
2023-09-18,48098.66015625,18733.41015625,6226.4892578125,6390.952795530793,5971.646701988602,25039.992297467135,8277.814453125,8360.833916801848,8678.5341796875,14978.23502790574,4986.830078125,4669.8884227927265,5380.704244445581
2023-09-19,58258.875,17817.52734375,6191.9111328125,6076.141227720089,5997.4848181024845,27685.41602059206,8567.1064453125,7760.898736793655,8603.990234375,14640.986197515564,5562.53857421875,5450.402202165523,5245.924548100811
2023-09-20,60503.64453125,18312.822265625,5874.962890625,6654.552785667435,5954.8354909227555,26421.96819324471,8423.373046875,9193.433677425995,8602.2890625,14495.774504778252,5361.21630859375,5057.882403185772,5001.526279527004
2023-09-21,54886.9375,18509.1328125,6035.74560546875,5963.3631903863925,6036.927425074169,25127.709036692955,8130.16552734375,7863.4447076356,8313.3837890625,13995.367252633832,5026.41162109375,4956.413406842483,5131.338741802978
2023-09-22,58451.7890625,16664.064453125,6060.28369140625,5731.673335288136,6171.1553412612975,25954.684647312606,9204.1904296875,7971.738971687216,8853.7607421875,15131.667224165043,5929.82568359375,5005.2826895888975,5102.05408619044
2023-09-23,71805.9921875,19945.177734375,6649.8828125,6038.0705860645285,6096.743223336295,31167.86852875017,9018.6279296875,9508.844814996597,9555.6181640625,17358.15209152128,5540.38818359375,5549.465153857994,5509.824413429232
2023-09-24,70962.9375,20788.97265625,6460.9111328125,5834.956620139862,6058.139338047512,26714.392118226315,9427.3671875,9548.716371752264,9177.525390625,17186.924798271008,5648.66552734375,5033.856990970571,5404.65145216592
2023-09-25,48044.0,16087.7666015625,6192.3173828125,6389.8258002521225,6245.128882053643,27223.394064869928,9019.1630859375,8540.395100997413,9502.9423828125,12946.90208923682,4826.31787109375,5069.922166003708,4754.162285722807
2023-09-26,61131.13671875,17181.755859375,6175.49169921875,5818.649597522201,5934.25715765028,25093.380082757976,9131.529296875,8273.35204336715,8669.9609375,14574.744980994572,4790.4423828125,4990.328075862173,4909.891678627349
2023-09-27,58647.2265625,18523.283203125,6328.50634765625,5783.892298075552,5788.244630036311,30959.802255199476,9503.5146484375,9124.745793637478,8618.9638671875,13988.324738960213,4833.79638671875,4901.267133495212,5001.023243448957
2023-09-28,57976.4921875,18351.544921875,6136.3212890625,5620.706353145975,5766.745736007355,24431.798316395365,9238.0,8687.717943924783,9297.5283203125,13558.926569242672,4901.09521484375,5049.588752871485,5158.573698706248
2023-09-29,58423.703125,18720.59765625,6196.82470703125,5510.772122491042,6119.7518824431545,23717.727420158455,9072.8125,8894.946709903168,8956.9931640625,14283.863987471432,4860.86474609375,5085.326070603077,4823.283184664625
2023-09-30,66302.8125,21834.705078125,6594.61328125,6052.466260571591,6203.473674373024,31679.319948727978,8301.3330078125,9749.140037784866,9218.8212890625,17413.256115839165,5421.6875,5329.660935630766,5512.944389836849
2023-10-01,64498.4609375,21434.73828125,6425.828125,6027.58943108942,6148.785052894282,27228.98310493058,8366.537109375,9777.762787771173,8982.3896484375,13315.922673472725,4951.73388671875,5057.005967558573,5421.888181967689
2023-10-02,50441.42578125,18784.28515625,6254.51123046875,6045.024986819242,6033.027246812419,23296.776537289625,9041.8330078125,9079.139241732648,9343.349609375,14910.604697391329,5024.53564453125,5079.142635602721,4837.211200549831
2023-10-03,58410.0859375,17439.5546875,6396.43212890625,5747.144563403601,6179.752443199579,26611.814802666795,8724.2216796875,9071.529229759506,8346.9091796875,14830.99452744394,4603.58935546875,5084.345750273609,4999.66021747258
2023-10-04,61960.03515625,19540.953125,5959.5498046875,5946.684865602597,6315.88429197184,27522.30870426637,9253.634765625,9869.506464070688,9587.0576171875,14612.997448291104,5050.4375,5624.382497168992,5001.391163520711
2023-10-05,57186.54296875,18451.521484375,6142.73828125,5564.498655053835,6245.6879781434645,25842.921608299424,9387.4658203125,9419.065407897515,8985.5029296875,14461.799995976047,4974.77099609375,4822.120499575571,4722.997152971365
2023-10-06,60257.17578125,18736.255859375,6017.5673828125,5954.932235045516,6054.454483688861,26334.409804247156,9425.6259765625,8978.986308799176,9809.4921875,14957.213705190847,5793.490234375,5041.117499054533,5332.2862664288605
2023-10-07,61799.40234375,18619.08984375,6259.66796875,6617.007650058936,6650.196093326846,28295.909410229422,9007.8544921875,9687.972892905616,10194.1748046875,14396.202127584862,5057.732421875,5344.75065635941,4801.833054331759
2023-10-08,57690.34765625,21135.927734375,6596.8818359375,6062.96767592348,6458.567551829117,25039.006568351844,9112.2802734375,10250.716941368999,9256.6494140625,17019.643734689158,5428.81005859375,5183.959312441358,4977.848308784789
2023-10-09,59053.1015625,17813.4375,6353.47314453125,6306.145812747681,6041.481213165464,25288.60090696305,8932.671875,9722.543233006085,10909.0791015625,14489.331213768679,5196.15087890625,5436.761760725564,4915.384947307729
2023-10-10,58671.015625,18037.458984375,6798.6220703125,6137.130312095596,5945.5413136542575,23651.79752932753,8972.12109375,9721.419388785005,10953.0380859375,16288.780135691872,5394.8349609375,4620.029293958477,4612.268607568024
2023-10-11,58657.8125,18724.595703125,6636.05322265625,6795.446289948551,6436.520425715687,26317.040450888864,9358.494140625,9642.762132549442,10916.7548828125,14628.172299008294,5047.1376953125,4870.658293784788,4733.4318603521115
2023-10-12,57743.90625,18725.40234375,6652.3798828125,6061.981276670518,6380.166848434771,25705.243118298513,8663.9443359375,9491.430392109214,10145.373046875,14183.97930018276,4986.4375,4887.479601589139,4743.768407682474
2023-10-13,58939.17578125,19636.4296875,6641.71435546875,6284.10264953315,6491.876997226806,27300.34124668542,8534.3837890625,8714.873277431789,9259.3994140625,15077.09096073357,4827.9833984375,5218.155554757378,4872.110836422773
2023-10-14,63035.23828125,21997.205078125,7150.513671875,5789.89718061556,6524.027166187207,30790.524522823558,8442.328125,9890.34963881713,10304.2802734375,16009.410938883653,5557.9853515625,5316.180464625442,4792.578314799369
2023-10-15,74418.25,21235.798828125,6175.42919921875,6392.642661885996,6143.8844411216005,25780.15286902779,8089.66650390625,9484.88312320641,10318.671875,15714.63270847888,4948.48388671875,4891.38800245819,4816.883033735429
2023-10-16,52126.06640625,17584.087890625,6539.55908203125,5927.175808468227,6319.607944354705,25365.145139691165,9689.4130859375,9547.927675780855,9060.9072265625,15609.998603650878,5340.2177734375,5288.815463410018,4861.884555081567
2023-10-17,58503.83203125,18767.841796875,6364.13525390625,6031.397316311675,6336.550989447848,27709.341672472423,9501.7919921875,9598.419208323963,8588.4794921875,14779.579398166345,4966.9375,5483.97443725598,4543.128661054217
2023-10-18,62254.2421875,19582.400390625,6562.4677734375,6433.344233227802,6575.987498184857,25363.46172795631,7840.576171875,9370.167080819678,8309.4697265625,15326.283930223142,5367.54638671875,5044.601698758414,4662.826240050332
2023-10-19,60122.265625,18593.3359375,6657.42041015625,5990.013686294514,6312.4783505596015,26003.82661450271,8684.34375,8223.563829085062,7985.32568359375,13875.630325754153,4897.66259765625,5257.44525798903,4523.202874629562
2023-10-20,60896.796875,19947.43359375,6585.85986328125,6180.678276457481,6420.285507966432,26469.696471419382,8210.4892578125,9073.419823067228,8970.5234375,14574.1947920658,5609.3837890625,5023.957807710046,4780.568510790513
2023-10-21,62995.66015625,21459.8046875,6670.30859375,6347.787087941659,6527.083657200366,30211.040632006156,8396.7255859375,10106.444285429292,9659.42578125,14557.08992849797,5262.341796875,5459.747697742085,4894.771226166425
2023-10-22,64138.28125,18326.44140625,6744.1298828125,6242.958951647963,5906.191624840172,26190.2719535517,8968.22265625,10085.68410665288,9623.974609375,14030.724647397314,5370.658203125,4875.6349932796975,4803.086659715483
2023-10-23,55239.6171875,20064.837890625,6888.40966796875,6842.322531874833,6275.838906362528,23527.162848122367,8353.90234375,9369.141834530223,9252.05859375,14531.630293079883,5121.2587890625,5499.931458689534,5053.237189334382
2023-10-24,59528.43359375,19266.634765625,6532.27099609375,6751.545591358171,6555.807913685519,27545.03083380385,8439.712890625,9522.150318510769,9430.3447265625,15534.839909827448,5229.15087890625,5396.248881744157,4901.404118932328
2023-10-25,58157.0390625,18202.712890625,6451.08447265625,7212.8719060405465,6221.4657757604655,26044.77062241425,8458.841796875,9509.134001341798,8773.3115234375,15379.976704669763,4871.6796875,4805.356303928193,4876.530605495407
2023-10-26,61193.671875,18683.908203125,6444.61376953125,6268.1403129515165,6255.333737082641,27478.535872764158,8652.2978515625,9543.767081957476,9167.3701171875,14913.722596531294,5303.498046875,4992.717642723918,4977.042409968298
2023-10-27,62606.35546875,18850.34375,6671.00732421875,5813.573283616868,6414.942447979161,27826.73808633291,9064.2568359375,9602.75991187158,9425.9248046875,15639.53819775486,5419.37646484375,5382.127941197681,4942.675294871773
2023-10-28,65584.296875,21368.37109375,6562.8876953125,6263.604739958749,6567.49556151403,31223.377520609814,9906.2685546875,9562.17748751661,9580.6865234375,16370.85407794981,5087.15576171875,5547.334180986923,5422.703172543522
2023-10-29,66032.0703125,19260.23046875,6559.09130859375,6737.873194065116,6359.407577796586,29843.33628638722,9360.388671875,10475.777297884151,9542.2392578125,17426.89215044519,5337.09521484375,5347.838899134032,4739.8958833053775
2023-10-30,61504.375,19943.072265625,6489.513671875,6252.768944658222,6094.347862276521,25185.278371298926,9620.357421875,8599.870521835799,8570.0341796875,14906.166042197505,5296.7353515625,5703.935084782131,5946.929030558789
2023-10-31,64327.00390625,21082.14453125,6658.95947265625,6999.853764071162,7504.338275459272,29388.68235083558,9633.71484375,10653.267031328902,10363.2587890625,16381.815636217147,6095.23779296875,5957.264477895469,5952.010889046484
2023-11-01,63047.703125,20767.3203125,7123.2041015625,6514.0750531812955,6882.804961416429,28660.634769581113,9622.177734375,10592.202350563888,10928.9931640625,16400.809742050064,5893.146484375,5815.431205249473,5510.274353182647
2023-11-02,62426.55859375,20867.69140625,7845.71240234375,6940.312431425329,7283.342068587886,31099.79389907746,9121.7001953125,9932.953431056032,10717.8369140625,16402.32987834447,6617.45068359375,5791.9706476830215,5966.823168162652
2023-11-03,68025.9296875,20961.859375,7730.5595703125,6792.092872799178,7735.041509609586,32505.788959147543,9905.2421875,10854.79571184667,12019.791015625,15881.959299857592,6518.16064453125,6085.148192424382,5958.47737529596
2023-11-04,84730.59375,23980.2734375,7880.2314453125,6678.255781369518,7484.768179956296,36324.34829273114,9930.9248046875,11337.783728761344,11500.93359375,17690.619531858145,6349.60498046875,6679.189036630416,6419.1363995625015
2023-11-05,90168.9375,30495.5234375,7680.9169921875,6959.418872849118,7715.847814049379,33977.816153965534,10359.0947265625,10651.342218079033,11705.8935546875,20318.904753403633,6753.4443359375,6611.59527288317,6382.762254172016
2023-11-06,90287.484375,27704.88671875,8406.505859375,7477.392495525722,8123.57425754366,33585.116044760085,11139.0390625,12067.147565957775,11466.8671875,20703.33988861596,5842.9443359375,6552.866655718064,5959.9344630897795
2023-11-07,83920.7734375,26292.888671875,8137.05615234375,8451.85825145038,7465.688234115439,37984.96839428657,11090.5380859375,11500.523046183338,11998.1171875,19212.316187562832,5794.1484375,5813.9404762940785,6465.481318906571
2023-11-08,83026.25,25694.42578125,8152.41357421875,7409.076640932862,7656.512674613112,36943.2669997775,12146.0283203125,12496.649285374997,11939.9560546875,20235.24263671335,6932.4892578125,6129.444566424279,5759.22579454776
2023-11-09,73027.5546875,24443.611328125,8030.357421875,6968.230156019911,8130.904955813674,32785.80713538642,13121.0810546875,10941.300671842639,11873.45703125,18010.009344805276,6791.6787109375,6108.623520905843,6149.377961293561
2023-11-10,76922.5625,23223.26953125,8707.671875,7334.717873162175,7865.922214999378,35161.17888298936,12735.1513671875,10286.684510122916,11635.5068359375,20989.875431682016,7221.171875,6558.828060547614,5640.649880832704
2023-11-11,92427.7421875,26880.59765625,7855.16650390625,7732.0941126666285,7783.906710940037,35709.92823512966,13254.0322265625,11147.74114617541,11248.0634765625,21718.100362718724,6233.701171875,6804.5151928586765,6404.02127033561
2023-11-12,98067.1640625,28090.470703125,8025.76171875,7587.993856434994,8207.572248061633,36203.60049613327,11910.076171875,12385.833456004153,11124.005859375,21942.66300223337,7284.4873046875,5838.342773372279,6028.851731874009
2023-11-13,74873.203125,29132.07421875,5922.4794921875,8200.883244724659,8319.337619241933,33095.25301239637,12545.4736328125,11271.562707317988,10148.8759765625,19801.246590274874,6736.7509765625,6264.587192928907,6354.995263568675
2023-11-14,78204.1015625,25533.947265625,8083.21337890625,8587.01889295275,8348.187340736153,33460.430215440414,11173.0439453125,10696.70741872356,10557.419921875,18765.05647403585,6129.59716796875,5634.728406595231,6564.1035181802845
2023-11-15,76694.078125,26380.4921875,6922.84619140625,7882.89337367484,7859.753905980383,34630.776600063655,11548.55859375,11059.929600426067,10028.712890625,19462.281319506845,5902.44140625,6088.929774161542,6100.690726730731
2023-11-16,74465.2421875,26284.322265625,7721.21533203125,8678.014517742318,8088.839731335981,33293.8518082814,10669.134765625,11195.872823198413,12035.6318359375,18404.029014267922,5276.26806640625,6345.124168431065,7312.703817994013
2023-11-17,77648.328125,25584.27734375,6138.72412109375,7982.294823731562,8199.948155650163,34911.51398721761,11106.1533203125,12187.454521013917,11213.0078125,17041.919351083598,5331.79931640625,6206.703657910505,7170.715685440426
2023-11-18,94957.0546875,26975.19921875,8090.87646484375,7857.242964493004,8135.820565983048,38453.11839899203,10883.9697265625,12252.058417299706,13407.6904296875,20275.281529015905,5227.92919921875,6328.134563098458,7065.2353293158385
2023-11-19,91330.890625,28331.994140625,7532.048828125,8286.70963071409,8241.163544538716,33895.59732045697,11429.982421875,11683.993316848555,10706.6611328125,18203.152053894166,4936.0283203125,6154.573501299622,6403.99565882466
2023-11-20,68314.3359375,23604.951171875,7137.32958984375,8454.705318167655,8319.8778368166,35376.18143457781,11828.853515625,12125.109107916216,11799.58203125,16489.214986257793,5558.5615234375,6290.369077744534,6461.6439486596855
2023-11-21,77013.578125,25273.140625,7982.48095703125,7882.849136576761,8637.013933985369,33447.32973993231,10352.7060546875,11206.097852900617,10629.12890625,17058.906765784086,4920.01318359375,6087.505043351376,5774.286321149639
2023-11-22,78794.828125,25767.435546875,8331.03515625,8195.413331729858,7759.038663131167,38485.04517601711,12185.296875,10816.811579887748,11532.546875,18298.187666663795,5005.11962890625,6296.966769125082,5825.460455050035
2023-11-23,72970.6796875,24980.009765625,8086.45947265625,7991.241889310037,8119.5478534928325,32656.979735727014,10840.6298828125,9717.374909594502,11892.6865234375,18844.019716067778,5414.3798828125,6291.587227842029,7270.6553187603
2023-11-24,78641.9453125,25670.2421875,7777.0537109375,8518.43991693628,7790.518394769894,32606.35215969704,11308.35546875,10366.25901615538,11726.4560546875,17965.402920650085,5552.18994140625,7113.019825038955,6493.579666724348
2023-11-25,96002.734375,27784.533203125,7931.66845703125,9441.940013763833,8172.553010707279,35222.669232527864,12326.2587890625,11237.705789129268,12792.98828125,19705.61532909139,6749.111328125,6756.873068017411,7615.71728784678
2023-11-26,89850.7109375,21914.751953125,7946.84423828125,8468.281929691997,7900.496989093942,35332.92232016961,11241.0224609375,11647.677724734402,12472.744140625,20838.15595439703,5492.3662109375,7245.936888331544,6189.052537359611
2023-11-27,63462.71484375,21055.826171875,7034.2578125,7137.268395045731,8045.085318120802,30804.860694571802,10578.8115234375,11131.399162338232,11273.431640625,19278.62378608454,5416.02587890625,7279.14520600349,7138.966910800071
2023-11-28,75914.7265625,22126.11328125,7598.29443359375,7254.704760683384,7665.788121993901,36092.01887123285,9801.021484375,10941.850065722354,11172.7548828125,19068.26144896707,6815.36083984375,6537.265568358446,6903.335262737414
2023-11-29,78306.0703125,23557.224609375,8289.4501953125,7758.395840166066,7893.464662388982,35037.73978660144,11040.806640625,10826.610636299652,11707.919921875,20155.357264055547,6476.96728515625,6773.717161213446,7106.338624178047
2023-11-30,71747.4765625,23272.56640625,8505.689453125,7601.093037086672,7659.390959588512,32492.876048368937,11188.373046875,11211.142903419626,11837.1416015625,19653.10883028,6424.1279296875,6327.502148394343,6169.578984113031
2023-12-01,77585.7578125,23875.42578125,7941.08349609375,7690.810385717808,8072.936674848403,34207.36665564679,10188.466796875,11475.561532457477,11658.3125,21123.58010931272,6808.37890625,7003.464709196281,6593.792761721198
2023-12-02,87302.546875,27585.771484375,8635.326171875,8143.810093144829,8176.735782143122,40694.10774718041,12704.4375,10867.299189494786,13470.048828125,20855.35577253402,6450.95361328125,7017.906762543904,6964.0923602933535
2023-12-03,92596.84375,23872.201171875,8285.119140625,7561.240481560355,7488.0382128217625,35861.29600614738,11207.4677734375,11854.53333424772,11036.265625,21476.00896439406,6957.59326171875,7331.7253764683455,6736.615829052851
2023-12-04,67533.1328125,21241.869140625,7635.64697265625,8776.903491089548,7514.6630827405515,37834.7077369365,12136.8623046875,12585.875416818913,9237.3486328125,18184.129764291156,6754.34619140625,7106.129308295449,6494.694169521374
